"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0260771",613.507949713998,0.580770808942448,0.131649875980787,4.411480106728,1.02666388253619e-05,0.00126659161953088
"FBgn0027490",406.453948054337,0.523940198007272,0.118670942616559,4.41506729832079,1.00978570964064e-05,0.00126659161953088
"FBgn0035936",1846.12487606362,0.382287563712289,0.0866987091030511,4.40938011266001,1.03666928453032e-05,0.00126659161953088
"FBgn0283468",3102.5224198746,0.293942009688343,0.0666109277344349,4.41281963314238,1.02032996844439e-05,0.00126659161953088
"FBgn0035995",1169.76526795129,-0.38548866086625,0.0875198689262268,-4.40458453144154,1.05986807367639e-05,0.00128144674282936
"FBgn0014857",2834.34794329975,-0.445048990297884,0.101193126178325,-4.3980160224876,1.09244915960808e-05,0.00130722241191454
"FBgn0031872",263.825868915901,0.590948242820078,0.134707147630325,4.38691081516927,1.14971903764445e-05,0.00136171314999379
"FBgn0037358",2692.43739721071,-0.605622633261793,0.138326747190905,-4.37820338843054,1.19661654676488e-05,0.00140294224831313
"FBgn0000206",1048.89091219522,-3.224296163594,0.737665699012892,-4.37094495231187,1.23709981403981e-05,0.001435901754156
"FBgn0030520",4113.04068235833,0.431565110645191,0.0989205672806765,4.36274399256801,1.28441212870043e-05,0.00147244903181446
"FBgn0264704",74.956000258296,0.954529118249223,0.21887226160597,4.36112420662805,1.29395882868161e-05,0.00147244903181446
"FBgn0039632",1211.75488994755,0.342527995223017,0.0787035836339204,4.35212704946502,1.34823091232337e-05,0.00151931225236285
"FBgn0010812",890.104554211089,-0.401570163939712,0.0923568294841245,-4.34802890249432,1.37366505240563e-05,0.00153082704956082
"FBgn0015797",1758.00557980949,-0.212131948497105,0.0488080045896965,-4.34625324842488,1.38482674423956e-05,0.00153082704956082
"FBgn0030833",666.870860380663,0.464176285989675,0.107433802084843,4.32057952880699,1.55619956246882e-05,0.00170403852090335
"FBgn0039017",201.764068403406,0.600971127358041,0.1392644357168,4.31532375272133,1.59369161257346e-05,0.0017287830417888
"FBgn0003598",2325.80252480578,0.435861923398274,0.101253251639149,4.3046708756734,1.67234170428766e-05,0.00176009883486835
"FBgn0035904",1518.59024941964,-0.448965828244157,0.104212388150379,-4.30818097745058,1.64602678576916e-05,0.00176009883486835
"FBgn0039543",1858.41823034854,-0.497624452428436,0.115639601575106,-4.3032356186841,1.68321677152052e-05,0.00176009883486835
"FBgn0003495",1071.84642286291,0.662266085454907,0.153765489307942,4.3069877931361,1.65492738998014e-05,0.00176009883486835
"FBgn0039112",1886.49245260783,-0.432000892253134,0.100445589516338,-4.30084480894871,1.70148193099481e-05,0.00176331256902292
"FBgn0030258",446.391233041615,-0.656855792198598,0.152806210360513,-4.2986197396617,1.71865044216176e-05,0.00176534298072315
"FBgn0000376",1056.84993027039,0.554523082522494,0.129080180179218,4.29595838611768,1.73940212754206e-05,0.00177098600827901
"FBgn0014417",2032.36796020732,0.480579976779187,0.112122865059917,4.28619065809967,1.81763007360488e-05,0.00181872691933895
"FBgn0000114",5376.63332556827,0.847960746954424,0.197748258055383,4.28808200533903,1.80222561265485e-05,0.00181872691933895
"FBgn0063495",273.199269573176,-0.561040155026814,0.131282808798148,-4.27352339703087,1.92408084057849e-05,0.00190699733492227
"FBgn0036805",1690.1114530005,-0.432619348653896,0.101272476399099,-4.2718353894005,1.93870669010793e-05,0.00190699733492227
"FBgn0032796",1133.06151395755,0.366699460925531,0.0859235682242104,4.26774013817325,1.97463158278599e-05,0.00190996239844974
"FBgn0040364",1264.14465067313,-0.70752793251921,0.165756803372034,-4.26846993985033,1.96818344273268e-05,0.00190996239844974
"FBgn0035264",143.719962290346,-0.664080834210149,0.156077113854346,-4.25482518103123,2.09212408411006e-05,0.00200688299539384
"FBgn0004655",1912.82489597413,0.486460876820985,0.114463045524697,4.2499382625288,2.13829443788225e-05,0.00203238806509827
"FBgn0030121",468.375703977271,0.368565167406981,0.0867553749390422,4.24832660415507,2.15373250630729e-05,0.00203238806509827
"FBgn0016693",2893.04415627531,-0.349295447789246,0.0823906079387017,-4.23950564910409,2.2401255675695e-05,0.00209686592441768
"FBgn0011740",925.401664544391,0.298647158542314,0.0707391923537875,4.22180616720491,2.42352479284448e-05,0.00225038818164367
"FBgn0028427",1509.52091012345,-0.231809533352642,0.0549334755523986,-4.21982281335047,2.44494401317783e-05,0.00225225913975834
"FBgn0030174",554.014224933082,0.567641441690673,0.134738731014301,4.2129047632965,2.52107380853616e-05,0.00230410265320308
"FBgn0262512",2467.5745107262,-0.414959457916572,0.0987510771138491,-4.20207525876573,2.64479170495165e-05,0.00239828885307607
"FBgn0039877",1715.82649779911,0.242393814362496,0.0578101958408599,4.19292498212182,2.75380529696791e-05,0.0024773443170185
"FBgn0263118",126.243852540357,-0.546088065943129,0.130293534443254,-4.19121384861169,2.77465978471961e-05,0.0024773443170185
"FBgn0034436",1762.53767640953,-0.802698400325657,0.19236676197644,-4.17274997030915,3.00945137557474e-05,0.00252913139627452
"FBgn0038549",343.558434822118,0.730383264201631,0.175105876213415,4.17109511111698,3.03139294678697e-05,0.00252913139627452
"FBgn0004885",3579.88351140921,0.502382939277616,0.120055237094411,4.18459828522553,2.85670829166982e-05,0.00252913139627452
"FBgn0029905",639.5364824284,0.44358760596142,0.106426039380156,4.16803639922103,3.07234881429057e-05,0.00252913139627452
"FBgn0032704",2641.28627346859,-0.310216202992763,0.0744061515621621,-4.16922789957219,3.05633260332132e-05,0.00252913139627452
"FBgn0030320",1323.11528564405,0.471254738088688,0.112979785983277,4.17114206747073,3.03076826804949e-05,0.00252913139627452
"FBgn0033815",126.167746746646,0.871897058646161,0.208552515398721,4.18070746823276,2.9060352686792e-05,0.00252913139627452
"FBgn0010877",1859.55189633386,0.372969092228173,0.089325516235287,4.17539251881576,2.97472681242362e-05,0.00252913139627452
"FBgn0031304",1378.31532824552,-0.288256430068991,0.0691515159140247,-4.16847593662844,3.06643126701486e-05,0.00252913139627452
"FBgn0015790",5290.40456339066,-0.202596136046835,0.0484757805487672,-4.17932694952733,2.9237309884448e-05,0.00252913139627452
"FBgn0011737",827.203983070233,0.331724577964056,0.0795702916896118,4.16895013101182,3.06005927501355e-05,0.00252913139627452
"FBgn0037293",625.108858928483,-0.306359757707324,0.0738037162334772,-4.15100720318959,3.31015346764013e-05,0.00267766953244344
"FBgn0266668",597.120454492744,-0.238014245703674,0.0573502092401883,-4.15018966551364,3.32199890300557e-05,0.00267766953244344
"FBgn0040636",491.376297650968,-0.567946033421256,0.136818115758323,-4.1511025807758,3.3087741428639e-05,0.00267766953244344
"FBgn0050157",40.4610549876308,-0.896424597414361,0.216136955024163,-4.14748416028228,3.3614871808274e-05,0.00269071547811645
"FBgn0039476",30.3515880440216,-2.283416640409,0.55076260020823,-4.14591811344069,3.38454777121566e-05,0.00269071547811645
"FBgn0032475",1635.81709099259,0.470809163888489,0.113615514639501,4.14388092491024,3.41477102388842e-05,0.00269627532478046
"FBgn0003890",2045.74655020976,-0.554342783256673,0.133842874536696,-4.14174295923904,3.44676496526484e-05,0.00270314871296142
"FBgn0033426",946.922803665225,-0.295740015991643,0.0714788945035094,-4.13744529830582,3.51194137962725e-05,0.00273577876465326
"FBgn0033569",544.340438802582,0.585346403057141,0.141616430353933,4.13332267727848,3.57556178666786e-05,0.00276676971052359
"FBgn0000455",1299.7270417673,-0.492632857960432,0.119783689580596,-4.11268729227919,3.91079961760356e-05,0.00293528136998371
"FBgn0034761",1214.54266213462,-0.639242849613268,0.155234919856261,-4.11790626880326,3.82330128683767e-05,0.00293528136998371
"FBgn0024732",1206.1310285784,0.518455101404969,0.125977987049151,4.11544201926874,3.86438133082553e-05,0.00293528136998371
"FBgn0011818",1280.72310829464,0.470206946765508,0.114308494413021,4.11349085805074,3.8972048167478e-05,0.00293528136998371
"FBgn0022097",4756.93200038233,-0.432565355885845,0.105191811648158,-4.11215805782179,3.91977782672073e-05,0.00293528136998371
"FBgn0033581",1158.21967266318,0.360867021025561,0.0878388924188428,4.1082829153268,3.98611631647168e-05,0.00296582385162095
"FBgn0025595",2234.97210717838,-0.612232442285685,0.149112632626832,-4.10583886489251,4.0285024030324e-05,0.0029774672709232
"FBgn0029950",89.1822154222662,-1.03026075181571,0.251011686464139,-4.10443340837399,4.05306994749604e-05,0.0029774672709232
"FBgn0034971",2935.3729150288,-0.368203624713486,0.0900214480126493,-4.0901766505883,4.31044762982221e-05,0.00314662676977022
"FBgn0259978",1843.9826369405,0.588162359109155,0.143863787468418,4.08832805988979,4.34493411463436e-05,0.00315197814178507
"FBgn0001987",870.113079622,-0.52825014755655,0.129558312562537,-4.07731574383981,4.55586072058027e-05,0.00328446430955126
"FBgn0036850",258.379103477794,0.596672086074579,0.146578115565734,4.07067647016513,4.68768148974885e-05,0.00335863697848857
"FBgn0263402",43.9218977950484,-1.55482808315897,0.382245082545014,-4.06762089078248,4.7495569647779e-05,0.00336146998110836
"FBgn0002715",256.606816409509,0.756344963804043,0.185900943718433,4.06853751613876,4.73091446310845e-05,0.00336146998110836
"FBgn0030752",1369.4527994797,-0.297212169510016,0.0731314543934383,-4.06408120794441,4.8222035925874e-05,0.00337176609031096
"FBgn0026563",356.022731989555,1.2897709578078,0.317275346333655,4.06514711184474,4.80021741675543e-05,0.00337176609031096
"FBgn0036994",526.826159322383,0.52493872151607,0.129676401202978,4.04806670023484,5.16424311909378e-05,0.00358930358582764
"FBgn0038922",3771.54132519048,-0.252652035556809,0.0625255264303942,-4.04078222097133,5.32732124966139e-05,0.00368060819909642
"FBgn0042641",1428.04456058416,-0.264352453178364,0.0655915445130298,-4.03028248749121,5.57098604914903e-05,0.00375539452240871
"FBgn0038321",702.218210453068,-0.403179046877884,0.0999709585175795,-4.03296170064216,5.50782590504316e-05,0.00375539452240871
"FBgn0036411",32.6674757990338,-1.48826609169537,0.369407447591135,-4.02879287193636,5.60639861181539e-05,0.00375539452240871
"FBgn0031836",3729.00867793033,-0.333606986743712,0.0828148941516342,-4.02834526519924,5.61708114097676e-05,0.00375539452240871
"FBgn0041775",17707.2426852329,0.840926654105785,0.208631189049154,4.03068523904956,5.56144790682383e-05,0.00375539452240871
"FBgn0034500",865.433645019376,-0.355936658082334,0.0883696027613396,-4.02781778983,5.62969455414075e-05,0.00375539452240871
"FBgn0039942",1064.07916209067,0.514076060560569,0.127740105955794,4.02439043489184,5.71230806223665e-05,0.00378872912447891
"FBgn0010622",377.465382575109,-0.276070919422102,0.0687164423473422,-4.01753801552533,5.88093501926338e-05,0.00386320240436915
"FBgn0004795",2002.28509796826,0.543316586406374,0.135249987393912,4.01712855487358,5.89115900381958e-05,0.00386320240436915
"FBgn0017567",2625.75492437953,-0.428807417770282,0.107042848511777,-4.00594176754465,6.17708671246956e-05,0.00402794637481091
"FBgn0023097",1475.35362391646,0.524900009049179,0.131206856519081,4.00055319496847,6.31945789593734e-05,0.00407499709989693
"FBgn0016070",8895.53301183113,0.979866352447324,0.24492296227625,4.0007124825729,6.31520517629115e-05,0.00407499709989693
"FBgn0035997",1497.48243400444,0.483572002162371,0.120934920787031,3.99861346098661,6.37146362597843e-05,0.00408583305562053
"FBgn0044050",506.82911919746,-1.0463587691136,0.261788161237135,-3.99696748763891,6.41591088853597e-05,0.004091729543035
"FBgn0036395",207.494932892874,0.597123960670385,0.149463678887287,3.99511081967067,6.4663998773797e-05,0.0041013936271446
"FBgn0000083",4631.03382768594,-0.400241525233815,0.100279582876885,-3.99125638291894,6.57241806015486e-05,0.00414598132740313
"FBgn0031947",1076.99381380016,0.428785355691319,0.107551005978473,3.9868093449274,6.69677961154717e-05,0.00420159572709341
"FBgn0030040",1705.0393578673,-0.841641747947035,0.211505493796038,-3.97929024367878,6.91213139924579e-05,0.0042903266925693
"FBgn0040347",564.373971591842,0.786882024625386,0.19768904225903,3.98040283686713,6.87985813574722e-05,0.0042903266925693
"FBgn0261439",6782.99154082878,-0.341496121837577,0.0862119000576682,-3.96112510696489,7.45974326829407e-05,0.0046055978784622
"FBgn0032613",306.458751385922,0.689841548690956,0.174272956413742,3.9583970048296,7.54544654278043e-05,0.00463386232920913
"FBgn0005585",14144.4250338213,-0.249776172691604,0.0631344438724902,-3.95625838086205,7.61328154294097e-05,0.00465091362467978
"FBgn0022355",55302.1130124292,1.02040309911356,0.258490416641771,3.94754711749213,7.89559824290064e-05,0.00475982366344095
"FBgn0039909",5348.83685209314,-0.325317715416025,0.0823707929369359,-3.94943042086644,7.8337377436836e-05,0.00475982366344095
"FBgn0035435",137.794223210454,0.506680767272981,0.128492345594236,3.94327588098531,8.03761039057833e-05,0.00475982366344095
"FBgn0085345",21.2256243913469,1.63762600116998,0.415200742687998,3.94417888216682,8.00738717491789e-05,0.00475982366344095
"FBgn0016126",10372.2402827306,0.338262675338972,0.0857761016624639,3.94355384288813,8.0282956089795e-05,0.00475982366344095
"FBgn0034046",1175.49724608754,0.621462619584784,0.157562133828063,3.94423840605601,8.00539870461247e-05,0.00475982366344095
"FBgn0029826",179.941662332562,-0.812273736738172,0.206641992319451,-3.93082609986874,8.46544878767775e-05,0.00498773929332871
"FBgn0004784",5811.73522466734,-4.45178358825242,1.13298473994935,-3.92925291160714,8.5210182962402e-05,0.00499512421032627
"FBgn0032775",1400.88793469981,-0.65482009867046,0.16671895109672,-3.92768845031045,8.57662124215819e-05,0.00500245440993619
"FBgn0020545",2001.84649916919,-0.478298507983995,0.121860104332254,-3.92498029281103,8.67368385206226e-05,0.00503377242354433
"FBgn0034093",670.477301315268,-0.390443690789033,0.0995257740038503,-3.92304098809549,8.74382686010955e-05,0.00504923374951699
"FBgn0267351",794.731920240499,0.357222325388585,0.0911038128748058,3.92104692565917,8.8165090285469e-05,0.00506600100467049
"FBgn0003079",985.007133977461,0.30540873598331,0.0781055986937488,3.9102028675411,9.22186371794126e-05,0.00527281636325833
"FBgn0031805",697.28331823603,-1.09588047489304,0.280585964360645,-3.90568529466596,9.39587282775886e-05,0.00534597528979398
"FBgn0265377",20.208764407517,-0.949260275148813,0.243126453908747,-3.90438909418348,9.44636986389468e-05,0.00534848853708418
"FBgn0037873",2742.81609603165,-0.462019194985541,0.118518562058279,-3.89828552559011,9.68761495644664e-05,0.00545845372812991
"FBgn0035036",301.418172468859,0.405233120183184,0.103997561884369,3.89656365823025,9.75671711833794e-05,0.00547083167113761
"FBgn0033274",562.404926961951,-0.53632207723433,0.137789350728199,-3.89233329281209,9.92847204028228e-05,0.00549350429402458
"FBgn0025635",553.769615134572,0.414821693796718,0.106542799100422,3.89347470968664,9.8818508827529e-05,0.00549350429402458
"FBgn0037084",1152.22770821828,-0.25437497717906,0.0653571985152838,-3.89207283907027,9.93913932751926e-05,0.00549350429402458
"FBgn0035772",1904.7343792344,-0.239248543301004,0.0616898634365916,-3.87824725121847,0.000105211758171166,0.00576034375987134
"FBgn0035639",862.639007385496,-0.289493161092224,0.0746320567121258,-3.87893853989407,0.000104913255081703,0.00576034375987134
"FBgn0029822",829.116184360231,0.540592121173503,0.139765905280658,3.86783972878052,0.000109803792019933,0.0059555729625017
"FBgn0028894",405.390772774094,-0.396921805222553,0.102612597459531,-3.86815863792058,0.000109660316937416,0.0059555729625017
"FBgn0052365",296.140686423927,1.00286580468293,0.259490075727639,3.86475591357696,0.000111200345728579,0.00600326703661219
"FBgn0024230",811.148481180728,0.326949742397934,0.0846668210457825,3.86160408953042,0.000112645001648061,0.00605310432467149
"FBgn0033232",614.935929442721,0.247431050088232,0.0641545865573791,3.85679439874392,0.000114883713672489,0.00614495513638979
"FBgn0053113",8456.76091090544,-0.301642634874247,0.0783192874843046,-3.85144763905949,0.000117421638438093,0.00625189429977498
"FBgn0030263",1961.69523419477,-0.360695114746527,0.0937397365992568,-3.84783580402536,0.000119165874562764,0.0063157913518265
"FBgn0040366",271.576250622409,0.375200409960538,0.0975951413536574,3.84445787727195,0.000120819235021969,0.00634595810563109
"FBgn0040512",1212.67453671427,-0.328805464952668,0.0855275539446409,-3.84443901161365,0.000120828529451578,0.00634595810563109
"FBgn0034365",769.075812271011,-0.428065302999683,0.111442794749161,-3.84112139293694,0.00012247352496693,0.00640337929860883
"FBgn0038478",1736.5903277364,0.795412607019448,0.207334401274713,3.83637545013837,0.000124863474383145,0.00641278914674852
"FBgn0027657",4696.69018982305,0.435154178291024,0.11333961288451,3.83938295902275,0.000123343911329097,0.00641278914674852
